playerId,displayName,height,weight,dob,position,origin
2013688184.0,"Downie, Tom",203.0,99.0,27-Apr-1993,"Forward, Ruck",North Ballarat Rebels
2006805596.0,"Patfull, Joel",190.0,90.0,7-Dec-1984,Defender,Port Adelaide
2014765737.0,"Litherland, Angus",192.0,88.0,12-Oct-1992,Defender,Claremont
2016769324.0,"Lovell, Kieran",174.0,80.0,16-May-1997,Midfield,Kingborough
2008838939.0,"Spangher, Matthew",195.0,96.0,23-Apr-1987,Defender,Eastern Ranges
2008681895.0,"Dawes, Chris",193.0,105.0,16-May-1988,Forward,Sandringham Dragons
2007718224.0,"Garland, Colin",191.0,92.0,28-Apr-1988,Defender,Tassie Mariners
2008713743.0,"Grimes, Jack",187.0,82.0,11-May-1989,Defender,Northern Knights
2013746965.0,"Jones, Matt",188.0,81.0,18-Oct-1987,Forward,Box Hill
2013759576.0,"Kennedy, Ben",175.0,76.0,3-Mar-1994,Forward,Glenelg
2005769839.0,"Lumumba, Heritier",188.0,91.0,15-Nov-1986,Defender,Claremont
2013774143.0,"Michie, Viv",185.0,85.0,23-Feb-1992,Midfield,Oakleigh Chargers
2014783574.0,"Newton, Ben",183.0,84.0,8-Aug-1992,"Midfield, Forward",South Fremantle
2002688908.0,"Dal Santo, Nick",185.0,85.0,22-Feb-1984,Midfield,Bendigo Pioneers
2003703030.0,"Firrito, Michael",189.0,93.0,27-Nov-1983,Defender,Eastern Ranges
1996722607.0,"Harvey, Brent",177.0,75.0,14-May-1978,Forward,Northern Knights
2012773565.0,"McKenzie, Brad",186.0,84.0,29-May-1993,"Defender, Midfield",Sturt
2009783110.0,"Nahas, Robin",176.0,72.0,10-Nov-1987,Forward,Oakleigh Chargers
2004828949.0,"Ray, Farren",187.0,84.0,23-Mar-1986,Midfield,Peel Thunder
2011666378.0,"Butcher, John",197.0,94.0,3-Jul-1991,Forward,Gippsland Power
2006674623.0,"Carlile, Alipate",192.0,98.0,30-Apr-1987,Defender,Murray Bushrangers
2007756618.0,"Krakouer, Nathan",182.0,78.0,5-May-1988,Defender,Claremont
2013773804.0,"Mitchell, Kane",174.0,74.0,1-Dec-1989,Midfield,Claremont
2016808190.0,"Palmer, Jesse",188.0,86.0,17-Oct-1996,Forward,North Ballarat Rebels
2003832712.0,"Schulz, Jay",193.0,94.0,18-Apr-1985,Forward,Woodville-West Torrens
2008831528.0,"Stewart, Paul",191.0,90.0,10-Jul-1987,Forward,Woodville-West Torrens
2004672392.0,"Chaplin, Troy",195.0,97.0,23-Feb-1986,Defender,North Ballarat Rebels
2015682087.0,"Drummond, Nathan",182.0,86.0,19-Jan-1995,Forward,Murray Bushrangers
2007721397.0,"Hampson, Shaun",201.0,106.0,21-Mar-1988,Ruck,Mt Gravatt
2016774584.0,"Marcon, Adam",180.0,80.0,28-Jul-1992,Midfield,Williamstown
2006775039.0,"Maric, Ivan",200.0,102.0,4-Jan-1986,Ruck,Calder Cannons
2015771473.0,"McBean, Liam",202.0,93.0,25-Aug-1994,Forward,Calder Cannons
2010773626.0,"Moore, Andrew",189.0,87.0,30-May-1991,Midfield,Eastern Ranges
2011687873.0,"Delaney, Luke",194.0,97.0,24-Jun-1989,Defender,Geelong Falcons
2005688835.0,"Dempster, Sean",191.0,87.0,20-Jan-1984,Defender,Gippsland Power
2004705704.0,"Fisher, Sam",191.0,94.0,10-Jul-1982,Defender,West Adelaide
2015722491.0,"Holmes, Jason",203.0,105.0,28-Oct-1989,Ruck,Usa
2013769068.0,"Lee, Tom",194.0,91.0,2-Jan-1991,Defender,Claremont
2013772131.0,"Murdoch, Brodie",188.0,78.0,21-Jan-1994,Forward,Glenelg
2014848151.0,"Templeton, Eli",183.0,73.0,19-Aug-1995,Forward,Burnie Dockers
2016729317.0,"Hiscox, Jack",184.0,74.0,23-Mar-1995,"Midfield, Forward",Sydney Uni
2006779437.0,"McGlynn, Ben",172.0,76.0,6-Aug-1985,Forward,Box Hill Hawks
2002828417.0,"Richards, Ted",192.0,94.0,11-Jan-1983,Defender,Sandringham Dragons
2013827893.0,"Richards, Xavier",196.0,93.0,25-Apr-1993,Defender,Sandringham Dragons
2012846405.0,"Talia, Michael",194.0,94.0,11-Feb-1993,Defender,Calder Cannons
2009665819.0,"Bennell, Jamie",179.0,78.0,7-Jun-1990,Defender,Swan Districts
2007668175.0,"Brown, Mitch",195.0,93.0,17-Dec-1988,Defender,North Ballarat
2007692829.0,"Ellis, Xavier",186.0,81.0,28-Feb-1988,Defender,Gippsland Power
2009774395.0,"McGinnity, Patrick",183.0,83.0,18-Feb-1989,Forward,Claremont
2013849588.0,"Tunbridge, Simon",191.0,94.0,1-Apr-1993,Forward,GWS Giants Academy
2004652814.0,"Adcock, Jed",183.0,83.0,15-Nov-1985,"Defender, Forward",North Ballarat Rebels
2016676275.0,"Collins, Kieran",193.0,98.0,14-Dec-1997,Defender,Dandenong Stingrays
2004771306.0,"Minson, Will",199.0,106.0,11-Apr-1985,Ruck,Norwood
2013715229.0,"Grigg, Mitch",182.0,81.0,2-Jan-1993,"Midfield, Forward",Norwood
2010744089.0,"Jaensch, Matthew",180.0,82.0,18-Sep-1989,Defender,Sturt
2009775114.0,"Martin, Brodie",180.0,82.0,6-Nov-1988,"Midfield, Forward",Sturt
2012832815.0,"Shaw, Sam",193.0,90.0,5-Apr-1991,Defender,Oakleigh Chargers
2015663925.0,"Beasley, Hugh",190.0,86.0,12-Nov-1995,Defender,Oakleigh Chargers
2014668915.0,"Bourke, Jordon",193.0,88.0,11-Nov-1994,Defender,Morningside
2013678536.0,"Clarke, Justin",195.0,93.0,18-Nov-1993,Defender,Booleroo Melrose Wilmington
2011713984.0,"Golby, Mitch",184.0,84.0,3-Oct-1991,Defender,Gippsland Power
2002778334.0,"Maguire, Matt",192.0,101.0,30-May-1984,Defender,Geelong Falcons
2015774272.0,"McGrath, Jaden",180.0,73.0,15-Jun-1996,"Defender, Forward",Bendigo Pioneers
2006778718.0,"McGuane, Luke",192.0,90.0,12-Feb-1987,Forward,Broadbeach
2014794195.0,"OBrien, Zac",183.0,78.0,27-Oct-1990,Midfield,Essendon
2003835046.0,"Staker, Brent",196.0,98.0,23-May-1984,Forward,NSW
2004674249.0,"Carrazzo, Andrew",187.0,85.0,15-Dec-1983,Midfield,Geelong Falcons
2015681532.0,"Dick, Matthew",187.0,88.0,3-Nov-1994,Defender,Calder Cannons
2008691384.0,"Ellard, David",177.0,80.0,13-Mar-1989,Forward,Swan Districts
2015708320.0,"Fields, Tom",192.0,93.0,19-Dec-1992,Defender,South Adelaide
2014746616.0,"Johnson, Blaine",186.0,84.0,28-Jul-1995,Forward,South Fremantle
2002749381.0,"Judd, Chris",189.0,88.0,8-Sep-1983,Midfield,Sandringham Dragons
2015837730.0,"Smith, Clem",178.0,78.0,3-Feb-1996,"Defender, Forward",Perth
2015878647.0,"Walsh, Brad",180.0,84.0,3-Sep-1996,Midfield,Peel Thunder
2007873906.0,"Warnock, Robert",206.0,104.0,19-Jan-1987,Ruck,Sandringham Dragons
2011871547.0,"Watson, Matthew",195.0,101.0,16-Jul-1992,"Defender, Forward",Calder Cannons
2005876999.0,"Wood, Cameron",204.0,107.0,4-Mar-1987,Ruck,Collingwood
2009896563.0,"Yarran, Chris",180.0,82.0,19-Dec-1990,Defender,Swan Districts
2010658504.0,"Armstrong, Tony",183.0,72.0,29-Sep-1989,Defender,Nsw Act Rams
2013684280.0,"Dwyer, Sam",180.0,76.0,29-Aug-1986,Midfield,Port Melbourne
2011758466.0,"Karnezis, Patrick",191.0,88.0,23-Apr-1992,Forward,Oakleigh Chargers
2011661435.0,"Browne, Alex",187.0,85.0,9-Aug-1992,Defender,Oakleigh Chargers
2000677111.0,"Chapman, Paul",179.0,87.0,5-Nov-1981,Forward,Calder Cannons
1993707514.0,"Fletcher, Dustin",198.0,92.0,7-May-1975,Defender,Western Jets
2012754326.0,"Kavanagh, Elliott",185.0,75.0,19-May-1993,Midfield,Western Jets
2012796395.0,"OBrien, Nick",188.0,91.0,26-Jun-1993,Midfield,North Ballarat Rebels
2008809390.0,"Pears, Tayte",191.0,92.0,24-Mar-1990,Defender,East Perth
2014836270.0,"Steinberg, Ariel",191.0,86.0,26-Aug-1992,Defender,Bendigo Pioneers
2003876747.0,"Winderlich, Jason",188.0,82.0,10-Oct-1984,"Defender, Forward",Gippsland Power
2015663693.0,"Ballard, Jacob",188.0,89.0,26-Feb-1994,Midfield,Northern Blues
2006681944.0,"Duffield, Paul",188.0,86.0,5-Feb-1985,Defender,South Fremantle
2014681930.0,"Duffy, Max",184.0,77.0,11-Apr-1993,Forward,East Fremantle
2000774739.0,"McPharlin, Luke",192.0,91.0,1-Dec-1981,Defender,East Fremantle
2013667350.0,"Boston, Andrew",180.0,80.0,23-Mar-1994,Midfield,Broadbeach
2009668502.0,"Broughton, Greg",189.0,85.0,29-Sep-1986,Defender,Subiaco
2015712141.0,"Glenn, Josh",180.0,78.0,10-Mar-1994,Midfield,Central District
2012729778.0,"Hall, Josh",197.0,88.0,3-Apr-1990,Forward,-
2004829572.0,"Raines, Andrew",183.0,82.0,8-Mar-1986,Midfield,Southport
2007838672.0,"Stanley, Danny",187.0,90.0,18-Feb-1988,Forward,Geelong Falcons
2011665941.0,"Blease, Sam",184.0,77.0,19-Feb-1991,"Midfield, Forward",Eastern Ranges
2015761767.0,"Luxford, Michael",186.0,92.0,23-Feb-1995,Forward,Big V Basketball
2003822248.0,"Rivers, Jared",194.0,94.0,18-Oct-1984,Defender,North Adelaide
2003727095.0,"Hale, David",201.0,102.0,22-May-1984,"Forward, Ruck",Broadbeach
2002767704.0,"Lake, Brian",195.0,98.0,27-Feb-1982,Defender,Woodville-West Torrens
2009662364.0,"Bail, Rohan",183.0,82.0,26-Jun-1988,"Midfield, Forward",Mt Gravatt
2002674940.0,"Cross, Daniel",187.0,87.0,30-Mar-1983,Midfield,Murray Bushrangers
2009774052.0,"McKenzie, Jordie",186.0,82.0,21-Jun-1990,Midfield,Geelong Falcons
2011826393.0,"Riley, Aidan",183.0,86.0,13-Dec-1991,Midfield,Wollongong Lions
2007771749.0,"McMahon, Scott",184.0,88.0,2-Jun-1986,Defender,Woodville-West Torrens
2011842067.0,"Tippett, Joel",196.0,94.0,26-Oct-1988,Defender,West Adelaide
2013673021.0,"Colquhoun, Sam",179.0,72.0,20-Dec-1994,Midfield,Central District
2001676477.0,"Cornes, Kane",183.0,78.0,5-Jan-1983,Midfield,Glenelg
2012829302.0,"Redden, Jarrad",205.0,107.0,27-Dec-1990,Ruck,Woodville-West Torrens
2013658050.0,"Arnot, Matt",180.0,86.0,21-Oct-1993,Midfield,Oakleigh Chargers
2011713166.0,"Gordon, Nathan",186.0,86.0,12-Feb-1990,Forward,East Coast Eagles
2005755125.0,"Knights, Chris",184.0,84.0,25-Sep-1986,Forward,Eastern Ranges
2013776806.0,"McDonough, Matt",180.0,82.0,26-Jan-1994,Defender,Woodville-West Torrens
2002784639.0,"Newman, Chris",183.0,81.0,18-May-1982,Defender,Dandenong Stingrays
2007807561.0,"Petterd, Ricky",185.0,85.0,24-Jul-1988,"Midfield, Forward",Broadbeach
2006845644.0,"Thomas, Matt",186.0,87.0,27-Feb-1987,Midfield,Port Adelaide
2013671345.0,"Curren, Tom",178.0,78.0,29-Jul-1992,Forward,Dandenong Stingrays
2012838534.0,"Saad, Ahmed",175.0,75.0,9-Oct-1989,Forward,Northern Bullants
2013832932.0,"Saunders, Josh",180.0,78.0,31-Aug-1994,Forward,Geelong Falcons
2003835745.0,"Schneider, Adam",175.0,79.0,12-May-1984,Forward,Osborne
2013831828.0,"Shenton, Cameron",188.0,83.0,27-Sep-1990,Defender,Norwood
2012681353.0,"Derickx, Tom",204.0,96.0,7-Dec-1987,Ruck,Claremont
1999715950.0,"Goodes, Adam",191.0,100.0,8-Jan-1980,Forward,North Ballarat Rebels
2009804032.0,"Pyke, Mike",201.0,104.0,24-Mar-1984,Ruck,Canada
2000833271.0,"Shaw, Rhyce",182.0,81.0,16-Oct-1981,Defender,Diamond Creek
2014678354.0,"Colledge, Brant",192.0,90.0,25-Oct-1994,Midfield,Perth
2015763666.0,"Lamb, Tom",193.0,82.0,19-Oct-1996,Forward,Dandenong Stingrays
2012783384.0,"Newman, Murray",179.0,70.0,18-Nov-1993,Forward,West Coast
2011679714.0,"Cordy, Ayce",204.0,99.0,6-Aug-1990,"Forward, Ruck",Geelong Falcons
2012685071.0,"Darley, Sam",186.0,82.0,15-Feb-1993,Defender,Hobart
2013711261.0,"Goodes, Brett",183.0,89.0,17-Feb-1984,Defender,-
2012807071.0,"Pearce, Daniel",191.0,76.0,22-Jan-1993,Midfield,Oakleigh Chargers
2015804206.0,"Prudden, Josh",182.0,80.0,6-Sep-1994,Defender,Assumption College
2011744071.0,"Johnston, Lewis",193.0,91.0,3-Mar-1991,Forward,North Adelaide
2009801400.0,"Petrenko, Jared",178.0,82.0,22-Dec-1989,Forward,Woodville-West Torrens
2010807356.0,"Podsiadly, James",193.0,100.0,10-Sep-1981,Forward,Geelong
2006803072.0,"Porplyzia, Jason",177.0,80.0,27-Nov-1984,Forward,West Adelaide
2002824246.0,"Reilly, Brent",183.0,85.0,12-Nov-1983,Defender,Calder Cannons
2003826623.0,"Rutten, Ben",190.0,98.0,28-May-1983,Defender,West Adelaide
2011842973.0,"Thompson, Luke",194.0,88.0,8-Feb-1991,Defender,Geelong Falcons
2000667335.0,"Brown, Jonathan",195.0,103.0,29-Oct-1981,Forward,Geelong Falcons
2011767450.0,"Lisle, Jordan",196.0,95.0,12-Jul-1990,Forward,Oakleigh Chargers
2001775390.0,"McGrath, Ashley",183.0,86.0,20-May-1983,Forward,South Fremantle
2003772806.0,"Moloney, Brent",181.0,88.0,28-Jan-1984,Midfield,Geelong Falcons
2010761539.0,"Lucas, Kane",188.0,79.0,26-Jun-1991,Midfield,East Fremantle
2012771932.0,"McInnes, Andrew",191.0,87.0,20-Mar-1992,Defender,Dandenong Stingrays
2004774432.0,"McLean, Brock",184.0,85.0,11-Mar-1986,Midfield,Calder Cannons
1999839226.0,"Scotland, Heath",182.0,82.0,21-Jul-1980,Defender,Carlton
2003663684.0,"Ball, Luke",184.0,83.0,25-May-1984,Midfield,Sandringham Dragons
2007679983.0,"Clarke, Martin",181.0,85.0,13-Nov-1987,Defender,Ireland
2013776772.0,"Martin, Kyle",178.0,77.0,17-Sep-1990,Midfield,Frankston
2004772199.0,"Maxwell, Nick",193.0,93.0,3-Jun-1983,Defender,Geelong Falcons
2005893434.0,"Young, Clinton",189.0,88.0,16-Feb-1986,"Defender, Midfield",North Ballarat Rebels
2012654717.0,"Aylett, Kurt",189.0,77.0,2-Apr-1992,Midfield,Leeton
2012686219.0,"DellOlio, Cory",175.0,81.0,8-Dec-1989,Forward,South Fremantle
2010722670.0,"Hardingham, Kyle",186.0,85.0,1-Sep-1988,Defender,East Fremantle
2007745836.0,"Jetta, Leroy",177.0,75.0,6-Jul-1988,Forward,Sth Fremantle
20141184444.0,"van Unen, Dylan",188.0,85.0,22-Jun-1990,Midfield,-
2010776412.0,"Morabito, Anthony",189.0,93.0,29-Oct-1991,Midfield,Peel Thunder
2013835834.0,"Simpson, Josh",184.0,73.0,9-Feb-1994,"Midfield, Forward",East Fremantle
2004836956.0,"Sylvia, Colin",186.0,86.0,8-Nov-1985,Forward,Bendigo Pioneers
2014725575.0,"Herbert, Louis",188.0,77.0,27-Jun-1994,Forward,North Ballarat Rebels
2011724495.0,"Hunt, Karmichael",186.0,92.0,17-Nov-1986,Midfield,Brisbane Broncos
2011724392.0,"Hutchins, Jack",191.0,92.0,20-Feb-1992,Defender,Sandringham Dragons
2005777740.0,"Murphy, Tom",189.0,85.0,19-Mar-1986,Defender,Sandringham Dragons
2013836893.0,"Sumner, Timmy",187.0,89.0,9-Oct-1994,Forward,Woodville-West Torrens
2006873450.0,"Warnock, Matthew",195.0,97.0,3-Apr-1984,Defender,Sandringham Dragons
2013665300.0,"Burbury, George",186.0,80.0,16-Jun-1992,Forward,Hobart
2014721249.0,"Hartman, Brad",188.0,86.0,16-Nov-1994,"Midfield, Forward",Sturt
2005774357.0,"McIntosh, Hamish",203.0,103.0,4-Sep-1984,Ruck,Murray Bushrangers
2012838226.0,"Sheringham, Jackson",178.0,73.0,22-Jun-1988,Midfield,Geelong Vfl
2012831857.0,"Stringer, Jesse",182.0,73.0,3-Apr-1991,Midfield,Port Adelaide Magpies
2006658504.0,"Addison, Dylan",184.0,84.0,7-Oct-1987,Forward,St George
2005714730.0,"Gilham, Stephen",192.0,86.0,2-Sep-1984,Defender,Oakleigh Chargers
2012716989.0,"Golds, Tim",193.0,86.0,6-Apr-1993,Defender,Balwyn
2001729317.0,"Hunt, Josh",184.0,102.0,14-Mar-1982,Defender,Bendigo Pioneers
2014762021.0,"Lowden, Luke",206.0,103.0,22-Feb-1991,"Forward, Ruck",Sandringham Dragons
2008826272.0,"Ross, Ben",179.0,74.0,21-Sep-1988,Midfield,North Melbourne
2004833822.0,"Sewell, Brad",181.0,86.0,2-Feb-1984,Midfield,North Ballarat Rebels
2014879738.0,"Wanganeen, Derick",176.0,75.0,5-Feb-1991,Midfield,Box Hill Hawks
2014876049.0,"Woodward, Alex",181.0,77.0,11-Jun-1993,Midfield,Sandringham Dragons
2004662178.0,"Byrnes, Shannon",175.0,77.0,7-Apr-1984,Forward,Murray Bushrangers
2011693004.0,"Evans, Michael",180.0,75.0,13-Jul-1992,Midfield,Claremont
2014712309.0,"Georgiou, Alex",187.0,88.0,1-Feb-1990,Defender,Norwood
2011784999.0,"Nicholson, Daniel",183.0,78.0,2-Nov-1990,Defender,University Blues
2011848287.0,"Tapscott, Luke",180.0,87.0,28-Jun-1991,Forward,North Adelaide
2013846913.0,"Terlich, Dean",186.0,83.0,13-Dec-1989,Defender,Murray Bushrangers
2007653719.0,"Adams, Leigh",176.0,79.0,6-Apr-1988,Forward,Eastern Ranges
2009655881.0,"Anthony, Liam",189.0,86.0,9-Sep-1987,Midfield,East Fremantle
2014878598.0,"Warren, Max",181.0,80.0,29-Jan-1993,Defender,Eastern Ranges
2002679320.0,"Cassisi, Domenic",184.0,82.0,22-Sep-1982,Midfield,East Fremantle
2005762612.0,"Logan, Tom",183.0,83.0,2-Jul-1985,Defender,Waratahs
2008822700.0,"Renouf, Brent",200.0,98.0,3-May-1988,Ruck,Port Adelaide
2005697695.0,"Edwards, Aaron",184.0,92.0,2-Mar-1984,Forward,Dandenong Stingrays
2005706701.0,"Foley, Nathan",178.0,79.0,8-Sep-1985,"Midfield, Forward",Geelong Falcons
2004747957.0,"Jackson, Daniel",188.0,91.0,25-Apr-1986,Midfield,Oakleigh Chargers
2007752894.0,"King, Jake",178.0,82.0,26-Mar-1984,Forward,Coburg
2012792747.0,"OHanlon, Brett",189.0,87.0,17-Jul-1993,Forward,Dandenong Stingrays
2012834610.0,"Stephenson, Orren",200.0,104.0,15-Jul-1982,Ruck,-
2010681920.0,"Dennis-Lane, Trent",181.0,75.0,30-Aug-1988,Forward,Subiaco
2012686176.0,"Dunell, Sam",190.0,81.0,21-Feb-1990,Midfield,Bendigo Bombers
1999728913.0,"Hayes, Lenny",186.0,84.0,14-Jan-1980,Midfield,Pennant Hills
2007745322.0,"Jones, Clinton",183.0,83.0,2-Feb-1984,Midfield,South Fremantle
2008779414.0,"Maister, Beau",194.0,98.0,20-Mar-1986,Forward,Claremont
2012773953.0,"Milera, Terry",185.0,68.0,8-Jan-1988,Forward,Port Adelaide Magpies
2011831447.0,"Simpkin, Tom",191.0,92.0,7-Aug-1990,"Defender, Forward",Geelong Falcons
2011835310.0,"Siposs, Arryn",189.0,90.0,25-Nov-1992,Forward,Dandenong Stingrays
2014877399.0,"White, Spencer",196.0,84.0,22-Sep-1994,Forward,Western Jets
2000798812.0,"OKeefe, Ryan",187.0,88.0,24-Jan-1981,Midfield,Calder Cannons
2003825135.0,"Roberts-Thomson, Lewis",194.0,92.0,8-Sep-1983,"Defender, Forward",North Shore
2012666535.0,"Brennan, Jacob",188.0,82.0,24-Jan-1990,Defender,East Fremantle
2013676622.0,"Carter, Adam",179.0,74.0,17-Apr-1994,Defender,South Fremantle
2001674745.0,"Cox, Dean",203.0,104.0,1-Aug-1981,"Forward, Ruck",East Perth
2000715359.0,"Glass, Darren",192.0,93.0,14-May-1981,Defender,Perth
2010839216.0,"Smith, Ashley",186.0,85.0,20-Jul-1990,Defender,Dandenong Stingrays
2013874109.0,"Wilson, Blayne",188.0,89.0,26-Jan-1992,Defender,Peel Thunder
2007655214.0,"Austin, Mark",193.0,93.0,24-Feb-1989,Defender,Glenelg
2001711934.0,"Giansiracusa, Daniel",182.0,83.0,11-Mar-1982,Forward,Western Jets
2011723193.0,"Howard, Christian",184.0,81.0,19-Mar-1991,Defender,Glenelg
2007878910.0,"Williams, Tom",196.0,101.0,17-Jul-1986,Forward,Morningside
2011892729.0,"Young, Tom",191.0,91.0,26-Apr-1992,Defender,Campbelltown
2011675768.0,"Callinan, Ian",171.0,70.0,20-Dec-1982,Forward,Central District
2002744632.0,"Johncock, Graham",178.0,87.0,21-Oct-1982,"Defender, Forward",Port Adelaide
2005843341.0,"Tambling, Richard",180.0,80.0,12-Sep-1986,Defender,Southern Districts
1998668708.0,"Black, Simon",186.0,81.0,3-Apr-1979,Midfield,East Fremantle
2009679767.0,"Cornelius, Aaron",192.0,88.0,29-May-1990,Forward,Tasmanian Devils
2011771265.0,"McKeever, Niall",196.0,95.0,16-Feb-1989,Defender,"County Antrim, Ireland"
2010791805.0,"OBrien, Jesse",184.0,71.0,13-Feb-1991,Midfield,North Adelaide
2012667882.0,"Bootsma, Josh",190.0,74.0,22-Feb-1993,Defender,South Fremantle
2013672474.0,"Cachia, Jaryd",184.0,86.0,8-May-1991,Midfield,Northern Knights
2010686160.0,"Davies, Marcus",188.0,86.0,6-Apr-1991,Defender,North Hobart
2011686118.0,"Duigan, Nick",186.0,88.0,7-Sep-1984,Defender,-
2009743268.0,"Joseph, Aaron",180.0,78.0,4-Jul-1989,Defender,Tassie Mariners
2001685283.0,"Didak, Alan",184.0,85.0,15-Feb-1983,Forward,Port Adelaide
2004721793.0,"Hudson, Ben",196.0,105.0,24-Feb-1979,Ruck,Werribee Tigers
2000741966.0,"Johnson, Ben",183.0,84.0,5-Apr-1981,Midfield,St Marys
2001745717.0,"Jolly, Darren",200.0,108.0,6-Nov-1981,Ruck,North Ballarat Rebels
2001758724.0,"Krakouer, Andrew",176.0,76.0,4-Feb-1983,Forward,South Fremantle
2002761398.0,"Lynch, Quinten",192.0,103.0,24-Jan-1983,Forward,West Perth
2012772480.0,"Mooney, Caolan",184.0,76.0,25-Jan-1993,Forward,County Down
2005823883.0,"Russell, Jordan",188.0,86.0,6-Nov-1986,Defender,West Adelaide
2013683697.0,"Dalgleish, Lauchlan",185.0,77.0,22-Jun-1993,Defender,North Ballarat Rebels
2007682836.0,"Davey, Alwyn",173.0,72.0,15-May-1984,Forward,South Adelaide
2007717112.0,"Gumbleton, Scott",197.0,97.0,3-Aug-1988,Forward,Peel Thunder
2001722269.0,"Hille, David",202.0,108.0,2-Jun-1981,"Forward, Ruck",Dandenong Stingrays
2004766827.0,"Lovett-Murray, Nathan",190.0,87.0,18-Nov-1982,Midfield,Northern Knights
2004665807.0,"Bradley, Kepler",199.0,100.0,13-Nov-1985,Forward,West Perth
2010675838.0,"Crichton, Jesse",183.0,78.0,18-Jun-1991,Midfield,North Launceston
2011706972.0,"Faulks, Peter",192.0,80.0,24-Apr-1988,Defender,Calder Cannons
2013703141.0,"Forster, Alex",189.0,85.0,14-Jul-1993,Defender,Norwood
2011774263.0,"Mellington, Josh",188.0,80.0,29-Dec-1992,Forward,Murray Bushrangers
2013773349.0,"Moller, Craig",204.0,86.0,22-Aug-1994,Ruck,Carlton
2012659703.0,"Allen, Jackson",179.0,79.0,14-Apr-1993,Defender,Morningside
2004665411.0,"Bock, Nathan",193.0,93.0,20-Mar-1983,Forward,Woodville-West Torrens
2003664471.0,"Brennan, Jared",192.0,95.0,28-Jul-1984,Defender,Southern Districts
2002665223.0,"Brown, Campbell",177.0,83.0,28-Aug-1983,Forward,Oakleigh Chargers
2011719276.0,"Gillbee, Jacob",184.0,76.0,13-Sep-1992,Forward,Lauderdale
2012729082.0,"Horsley, Kyal",182.0,88.0,2-Sep-1987,Midfield,-
2013799246.0,"Osborne, Leigh",182.0,81.0,13-Mar-1990,Defender,Frankston
2011802554.0,"Patrick, Liam",189.0,72.0,4-Mar-1988,Forward,Federal Demons
2011875111.0,"Wilkinson, Joel",186.0,81.0,29-Nov-1991,Defender,Broadbeach
2000679963.0,"Corey, Joel",191.0,89.0,17-Feb-1982,Midfield,East Perth
2012835365.0,"Schroder, Jordan",182.0,85.0,5-Dec-1992,Midfield,Calder Cannons
2001665891.0,"Brogan, Dean",200.0,101.0,14-Dec-1978,Ruck,South Adelaide
2005791210.0,"OhAilpin, Setanta",199.0,100.0,18-Mar-1983,"Forward, Ruck",Ireland
2002849227.0,"Thornton, Bret",192.0,94.0,15-Nov-1983,"Defender, Forward",Oakleigh Chargers
2012851232.0,"Ugle, Gerald",181.0,82.0,31-Jan-1993,Defender,WA
2006669682.0,"Bailey, Max",206.0,101.0,23-Oct-1986,Ruck,West Perth
2000712753.0,"Guerra, Brent",182.0,90.0,29-May-1982,Defender,Bendigo Pioneers
2001799727.0,"Osborne, Michael",178.0,81.0,29-Jul-1982,Forward,Labrador
2013678994.0,"Clisby, Mitch",182.0,83.0,5-Jan-1990,Defender,-
2004689690.0,"Davey, Aaron",177.0,75.0,10-Jun-1983,Forward,Port Melbourne
2013682832.0,"Davis, Troy",192.0,96.0,10-Jun-1992,Defender,Geelong Falcons
2009718283.0,"Gillies, Tom",192.0,87.0,7-Mar-1990,Defender,Dandenong Stingrays
2004771275.0,"Macdonald, Joel",188.0,88.0,10-Oct-1984,Defender,Mt Gravatt
2012774323.0,"Magner, James",178.0,82.0,12-Aug-1987,Midfield,Frankston Dolphins
2002824259.0,"Rodan, David",173.0,87.0,8-Oct-1983,Midfield,Calder Cannons
2008831154.0,"Sellar, James",196.0,98.0,24-Mar-1989,"Defender, Forward",Glenelg
2010835934.0,"Strauss, James",185.0,82.0,14-Jun-1990,Defender,Oakleigh Chargers
2012689252.0,"Delaney, Cameron",194.0,91.0,19-Jun-1992,Defender,Geelong Falcons
2011722464.0,"Harper, Kieran",187.0,84.0,15-Jun-1992,Forward,Eastern Ranges
2011723312.0,"Hine, Taylor",184.0,75.0,24-Jan-1992,Defender,Rupertswood FC
2013831687.0,"Sierakowski, Will",187.0,82.0,26-Jul-1990,Defender,New South Wales
2012666354.0,"Blee, Nathan",191.0,84.0,7-Sep-1990,Defender,East Perth
2010721643.0,"Heath, Campbell",187.0,75.0,1-Apr-1991,Defender,Gippsland Power
2010725040.0,"Hitchcock, Cameron",176.0,73.0,3-Jul-1990,Forward,Glenelg
2010834076.0,"Stevenson, Lewis",189.0,88.0,30-Jul-1989,Defender,Claremont
2010831207.0,"Stewart, Daniel",200.0,93.0,30-Oct-1988,Forward,Labrador
2011724405.0,"Helbig, Brad",185.0,83.0,28-Feb-1992,Midfield,West Adelaide
2006766646.0,"Lonergan, Sam",182.0,81.0,26-Mar-1987,Midfield,Lauderdale
2004848739.0,"Tuck, Shane",189.0,92.0,24-Dec-1981,Midfield,Hawthorn
2000664544.0,"Blake, Jason",189.0,90.0,15-Mar-1981,Defender,Beaumaris
2013702203.0,"Ferguson, Jackson",194.0,89.0,23-Oct-1992,"Defender, Forward",Pennant Hills
2001755145.0,"Koschitzke, Justin",197.0,94.0,20-Sep-1982,Forward,Murray Bushrangers
2011769646.0,"Ledger, Tom",178.0,76.0,17-Mar-1992,Midfield,Claremont
