gameId,year,round,date,venue,startTime,attendance,homeTeam,homeTeamScore,awayTeam,awayTeamScore,rainfall
2019R1406,2019.0,R14,23-Jun-2019,Docklands,3:20 PM,39836.0,Western Bulldogs,73.0,Collingwood,82.0,0.0
2019R1501,2019.0,R15,27-Jun-2019,Docklands,7:20 PM,25195.0,Essendon,77.0,Greater Western Sydney,71.0,0.0
2019R1502,2019.0,R15,28-Jun-2019,Kardinia Park,7:50 PM,28108.0,Geelong,96.0,Adelaide,69.0,0.0
2019R1503,2019.0,R15,29-Jun-2019,M.C.G.,1:45 PM,31895.0,Hawthorn,71.0,West Coast,77.0,1.2
2019R1504,2019.0,R15,29-Jun-2019,S.C.G.,4:35 PM,26194.0,Sydney,93.0,Gold Coast,51.0,0.0
2019R1505,2019.0,R15,29-Jun-2019,Docklands,7:25 PM,38801.0,Collingwood,37.0,North Melbourne,81.0,1.2
2019R1506,2019.0,R15,29-Jun-2019,Adelaide Oval,7:10 PM,25623.0,Port Adelaide,41.0,Western Bulldogs,66.0,13.0
2019R1507,2019.0,R15,30-Jun-2019,Docklands,1:10 PM,40962.0,St Kilda,70.0,Richmond,103.0,7.2
2019R1508,2019.0,R15,30-Jun-2019,Gabba,3:20 PM,24809.0,Brisbane Lions,107.0,Melbourne,74.0,0.6
2019R1509,2019.0,R15,30-Jun-2019,Perth Stadium,3:20 PM,37293.0,Fremantle,75.0,Carlton,79.0,0.4
2019R1601,2019.0,R16,05-Jul-2019,M.C.G.,7:50 PM,66407.0,Hawthorn,67.0,Collingwood,63.0,0.0
2019R1602,2019.0,R16,06-Jul-2019,M.C.G.,1:45 PM,60199.0,Essendon,76.0,Sydney,66.0,0.4
2019R1603,2019.0,R16,06-Jul-2019,Carrara,2:10 PM,16031.0,Gold Coast,58.0,Richmond,150.0,3.2
2019R1604,2019.0,R16,06-Jul-2019,Adelaide Oval,4:05 PM,50544.0,Adelaide,44.0,Port Adelaide,101.0,0.0
2019R1605,2019.0,R16,06-Jul-2019,Docklands,7:25 PM,35641.0,Western Bulldogs,71.0,Geelong,55.0,0.4
2019R1606,2019.0,R16,06-Jul-2019,Perth Stadium,6:10 PM,56358.0,Fremantle,31.0,West Coast,122.0,11.2
2019R1607,2019.0,R16,07-Jul-2019,M.C.G.,1:10 PM,55593.0,Carlton,100.0,Melbourne,105.0,0.0
2019R1608,2019.0,R16,07-Jul-2019,Bellerive Oval,3:20 PM,10696.0,North Melbourne,112.0,St Kilda,73.0,0.0
2019R1609,2019.0,R16,07-Jul-2019,Sydney Showground,4:40 PM,12268.0,Greater Western Sydney,74.0,Brisbane Lions,94.0,0.0
2019R1701,2019.0,R17,12-Jul-2019,Perth Stadium,6:10 PM,56251.0,West Coast,77.0,Collingwood,78.0,0.0
2019R1702,2019.0,R17,13-Jul-2019,S.C.G.,1:45 PM,32570.0,Sydney,62.0,Carlton,69.0,0.0
2019R1703,2019.0,R17,13-Jul-2019,York Park,2:10 PM,13006.0,Hawthorn,84.0,Fremantle,53.0,0.8
2019R1704,2019.0,R17,13-Jul-2019,Docklands,4:35 PM,45682.0,Essendon,86.0,North Melbourne,81.0,3.0
2019R1705,2019.0,R17,13-Jul-2019,Carrara,7:25 PM,8741.0,Gold Coast,56.0,Adelaide,151.0,0.0
2019R1706,2019.0,R17,13-Jul-2019,Kardinia Park,7:25 PM,24035.0,Geelong,84.0,St Kilda,57.0,3.2
2019R1707,2019.0,R17,14-Jul-2019,M.C.G.,1:10 PM,38986.0,Richmond,94.0,Greater Western Sydney,67.0,1.4
2019R1708,2019.0,R17,14-Jul-2019,Docklands,3:20 PM,26781.0,Western Bulldogs,74.0,Melbourne,66.0,1.4
2019R1709,2019.0,R17,14-Jul-2019,Adelaide Oval,4:10 PM,33118.0,Port Adelaide,49.0,Brisbane Lions,97.0,3.6
2019R1801,2019.0,R18,19-Jul-2019,Adelaide Oval,7:20 PM,47735.0,Adelaide,75.0,Essendon,96.0,0.0
2019R1802,2019.0,R18,20-Jul-2019,M.C.G.,1:45 PM,41642.0,Richmond,101.0,Port Adelaide,63.0,0.0
2019R1803,2019.0,R18,20-Jul-2019,Docklands,2:10 PM,31765.0,Carlton,99.0,Gold Coast,75.0,0.0
2019R1804,2019.0,R18,20-Jul-2019,Sydney Showground,4:35 PM,15467.0,Greater Western Sydney,122.0,Collingwood,75.0,0.0
2019R1805,2019.0,R18,20-Jul-2019,Gabba,7:25 PM,23833.0,Brisbane Lions,87.0,North Melbourne,75.0,0.0
2019R1806,2019.0,R18,20-Jul-2019,Perth Stadium,6:10 PM,33594.0,Fremantle,52.0,Sydney,51.0,13.2
2019R1807,2019.0,R18,21-Jul-2019,M.C.G.,1:10 PM,53636.0,Geelong,61.0,Hawthorn,85.0,0.0
2019R1808,2019.0,R18,21-Jul-2019,Traeger Park,2:50 PM,7164.0,Melbourne,78.0,West Coast,91.0,0.0
2019R1809,2019.0,R18,21-Jul-2019,Docklands,4:40 PM,21705.0,St Kilda,116.0,Western Bulldogs,89.0,0.0
2019R1901,2019.0,R19,26-Jul-2019,M.C.G.,7:50 PM,78722.0,Collingwood,66.0,Richmond,98.0,0.0
2019R1902,2019.0,R19,27-Jul-2019,York Park,1:45 PM,15157.0,Hawthorn,60.0,Brisbane Lions,87.0,0.2
2019R1903,2019.0,R19,27-Jul-2019,M.C.G.,2:10 PM,38369.0,Carlton,87.0,Adelaide,60.0,8.0
2019R1904,2019.0,R19,27-Jul-2019,Perth Stadium,2:35 PM,54376.0,West Coast,121.0,North Melbourne,72.0,10.4
2019R1905,2019.0,R19,27-Jul-2019,Docklands,7:25 PM,22854.0,St Kilda,104.0,Melbourne,85.0,8.0
2019R1906,2019.0,R19,27-Jul-2019,Adelaide Oval,7:10 PM,27591.0,Port Adelaide,55.0,Greater Western Sydney,56.0,0.0
2019R1907,2019.0,R19,28-Jul-2019,Docklands,1:10 PM,21181.0,Western Bulldogs,113.0,Fremantle,66.0,2.0
2019R1908,2019.0,R19,28-Jul-2019,S.C.G.,3:20 PM,32911.0,Sydney,80.0,Geelong,107.0,0.0
2019R1909,2019.0,R19,28-Jul-2019,Carrara,4:40 PM,15759.0,Gold Coast,96.0,Essendon,106.0,0.0
2019R2001,2019.0,R20,02-Aug-2019,Docklands,7:50 PM,33226.0,North Melbourne,86.0,Hawthorn,64.0,0.6
2019R2002,2019.0,R20,03-Aug-2019,Docklands,1:45 PM,42940.0,Essendon,67.0,Port Adelaide,126.0,0.2
2019R2003,2019.0,R20,03-Aug-2019,Sydney Showground,2:10 PM,16116.0,Greater Western Sydney,83.0,Sydney,81.0,0.0
2019R2004,2019.0,R20,03-Aug-2019,Perth Stadium,2:35 PM,36310.0,Fremantle,95.0,Geelong,61.0,0.0
2019R2005,2019.0,R20,03-Aug-2019,M.C.G.,7:25 PM,37254.0,Melbourne,60.0,Richmond,93.0,0.2
2019R2006,2019.0,R20,03-Aug-2019,Adelaide Oval,7:10 PM,39984.0,Adelaide,92.0,St Kilda,70.0,0.0
2019R2007,2019.0,R20,04-Aug-2019,M.C.G.,1:10 PM,33577.0,Collingwood,120.0,Gold Coast,51.0,1.2
2019R2008,2019.0,R20,04-Aug-2019,Docklands,3:20 PM,32802.0,Carlton,75.0,West Coast,99.0,1.2
2019R2009,2019.0,R20,04-Aug-2019,Gabba,4:40 PM,25831.0,Brisbane Lions,98.0,Western Bulldogs,80.0,0.0
2019R2101,2019.0,R21,09-Aug-2019,Manuka Oval,7:50 PM,11741.0,Greater Western Sydney,29.0,Hawthorn,85.0,0.0
2019R2102,2019.0,R21,10-Aug-2019,M.C.G.,1:45 PM,31903.0,Melbourne,53.0,Collingwood,70.0,4.8
2019R2103,2019.0,R21,10-Aug-2019,Adelaide Oval,1:40 PM,29568.0,Port Adelaide,103.0,Sydney,56.0,5.8
2019R2104,2019.0,R21,10-Aug-2019,Gabba,4:35 PM,22530.0,Brisbane Lions,144.0,Gold Coast,53.0,0.0
2019R2105,2019.0,R21,10-Aug-2019,Docklands,7:25 PM,41816.0,Essendon,33.0,Western Bulldogs,137.0,4.8
2019R2106,2019.0,R21,10-Aug-2019,Kardinia Park,7:25 PM,21664.0,Geelong,69.0,North Melbourne,14.0,5.6
2019R2107,2019.0,R21,11-Aug-2019,Docklands,1:10 PM,17715.0,St Kilda,72.0,Fremantle,69.0,6.8
2019R2108,2019.0,R21,11-Aug-2019,M.C.G.,3:20 PM,51039.0,Richmond,73.0,Carlton,45.0,6.8
2019R2109,2019.0,R21,11-Aug-2019,Perth Stadium,3:20 PM,54994.0,West Coast,90.0,Adelaide,80.0,0.0
2019R2201,2019.0,R22,16-Aug-2019,M.C.G.,7:50 PM,23700.0,Melbourne,42.0,Sydney,95.0,0.4
2019R2202,2019.0,R22,17-Aug-2019,M.C.G.,1:45 PM,51786.0,Carlton,78.0,St Kilda,68.0,4.0
2019R2203,2019.0,R22,17-Aug-2019,Gabba,2:10 PM,35608.0,Brisbane Lions,75.0,Geelong,74.0,0.0
2019R2204,2019.0,R22,17-Aug-2019,Adelaide Oval,4:05 PM,48175.0,Adelaide,48.0,Collingwood,114.0,0.0
2019R2205,2019.0,R22,17-Aug-2019,Docklands,7:25 PM,17063.0,North Melbourne,144.0,Port Adelaide,58.0,4.0
2019R2206,2019.0,R22,17-Aug-2019,Perth Stadium,6:10 PM,47833.0,Fremantle,55.0,Essendon,87.0,26.6
2019R2207,2019.0,R22,18-Aug-2019,M.C.G.,1:10 PM,57415.0,Richmond,88.0,West Coast,82.0,0.1
2019R2208,2019.0,R22,18-Aug-2019,Sydney Showground,3:20 PM,10139.0,Greater Western Sydney,65.0,Western Bulldogs,126.0,0.0
2019R2209,2019.0,R22,18-Aug-2019,Docklands,4:40 PM,31331.0,Hawthorn,118.0,Gold Coast,48.0,0.1
2019R2301,2019.0,R23,23-Aug-2019,M.C.G.,7:50 PM,85405.0,Collingwood,76.0,Essendon,65.0,0.0
2019R2302,2019.0,R23,24-Aug-2019,S.C.G.,1:45 PM,33722.0,Sydney,109.0,St Kilda,64.0,0.0
2019R2303,2019.0,R23,24-Aug-2019,Bellerive Oval,2:10 PM,8202.0,North Melbourne,88.0,Melbourne,83.0,0.0
2019R2304,2019.0,R23,24-Aug-2019,Kardinia Park,4:35 PM,31669.0,Geelong,129.0,Carlton,61.0,0.0
2019R2305,2019.0,R23,24-Aug-2019,Carrara,7:25 PM,7610.0,Gold Coast,55.0,Greater Western Sydney,127.0,0.0
2019R2306,2019.0,R23,24-Aug-2019,Perth Stadium,6:10 PM,55859.0,West Coast,67.0,Hawthorn,105.0,0.2
2019R2307,2019.0,R23,25-Aug-2019,Eureka Stadium,1:10 PM,9560.0,Western Bulldogs,121.0,Adelaide,87.0,0.8
2019R2308,2019.0,R23,25-Aug-2019,M.C.G.,3:20 PM,76995.0,Richmond,82.0,Brisbane Lions,55.0,1.2
2019R2309,2019.0,R23,25-Aug-2019,Adelaide Oval,4:10 PM,27504.0,Port Adelaide,110.0,Fremantle,67.0,0.0
2019EF01,2019.0,EF,05-Sep-2019,Perth Stadium,6:10 PM,59216.0,West Coast,116.0,Essendon,61.0,0.0
2019QF01,2019.0,QF,06-Sep-2019,M.C.G.,7:50 PM,93436.0,Geelong,51.0,Collingwood,61.0,3.0
2019EF02,2019.0,EF,07-Sep-2019,Sydney Showground,3:20 PM,19218.0,Greater Western Sydney,113.0,Western Bulldogs,55.0,0.4
2019QF02,2019.0,QF,07-Sep-2019,Gabba,7:25 PM,37478.0,Brisbane Lions,65.0,Richmond,112.0,0.0
2019SF01,2019.0,SF,13-Sep-2019,M.C.G.,7:50 PM,51813.0,Geelong,88.0,West Coast,68.0,0.0
2019SF02,2019.0,SF,14-Sep-2019,Gabba,7:25 PM,30034.0,Brisbane Lions,80.0,Greater Western Sydney,83.0,0.0
2019PF01,2019.0,PF,20-Sep-2019,M.C.G.,7:50 PM,94423.0,Richmond,85.0,Geelong,66.0,0.0
2019PF02,2019.0,PF,21-Sep-2019,M.C.G.,4:35 PM,77828.0,Collingwood,52.0,Greater Western Sydney,56.0,0.2
2019GF01,2019.0,GF,28-Sep-2019,M.C.G.,2:30 PM,100014.0,Richmond,114.0,Greater Western Sydney,25.0,0.0
2018R101,2018.0,R1,22-Mar-2018,M.C.G.,7:25 PM,90151.0,Richmond,121.0,Carlton,95.0,0.0
2018R102,2018.0,R1,23-Mar-2018,Docklands,7:50 PM,43016.0,Essendon,99.0,Adelaide,87.0,0.0
2018R103,2018.0,R1,24-Mar-2018,Docklands,3:35 PM,23731.0,St Kilda,107.0,Brisbane Lions,82.0,0.6
2018R104,2018.0,R1,24-Mar-2018,Adelaide Oval,4:05 PM,38324.0,Port Adelaide,110.0,Fremantle,60.0,0.0
2018R105,2018.0,R1,24-Mar-2018,Cazaly's Stadium,6:25 PM,3722.0,Gold Coast,55.0,North Melbourne,39.0,8.2
2018R106,2018.0,R1,24-Mar-2018,M.C.G.,7:25 PM,58051.0,Hawthorn,101.0,Collingwood,67.0,0.6
2018R107,2018.0,R1,25-Mar-2018,Manuka Oval,1:10 PM,10454.0,Greater Western Sydney,133.0,Western Bulldogs,51.0,
2018R108,2018.0,R1,25-Mar-2018,M.C.G.,3:20 PM,54112.0,Melbourne,94.0,Geelong,97.0,15.0
2018R109,2018.0,R1,25-Mar-2018,Perth Stadium,4:20 PM,53553.0,West Coast,86.0,Sydney,115.0,0.0
2018R201,2018.0,R2,29-Mar-2018,Adelaide Oval,7:20 PM,49743.0,Adelaide,118.0,Richmond,82.0,0.0
2018R202,2018.0,R2,30-Mar-2018,Docklands,4:20 PM,33966.0,North Melbourne,95.0,St Kilda,43.0,0.0
2018R203,2018.0,R2,31-Mar-2018,Docklands,1:45 PM,28025.0,Carlton,67.0,Gold Coast,101.0,0.0
2018R204,2018.0,R2,31-Mar-2018,M.C.G.,4:35 PM,30941.0,Collingwood,79.0,Greater Western Sydney,95.0,0.0
2018R205,2018.0,R2,31-Mar-2018,Gabba,6:25 PM,17141.0,Brisbane Lions,74.0,Melbourne,100.0,0.4
2018R206,2018.0,R2,31-Mar-2018,Perth Stadium,5:10 PM,49021.0,Fremantle,106.0,Essendon,90.0,0.0
2018R207,2018.0,R2,01-Apr-2018,Docklands,3:20 PM,22868.0,Western Bulldogs,70.0,West Coast,121.0,0.0
2018R208,2018.0,R2,01-Apr-2018,S.C.G.,4:40 PM,34636.0,Sydney,71.0,Port Adelaide,94.0,0.0
2018R209,2018.0,R2,02-Apr-2018,M.C.G.,3:20 PM,73189.0,Geelong,117.0,Hawthorn,118.0,0.0
2018R301,2018.0,R3,06-Apr-2018,M.C.G.,7:50 PM,68548.0,Carlton,76.0,Collingwood,100.0,0.0
2018R302,2018.0,R3,07-Apr-2018,Adelaide Oval,1:15 PM,36363.0,Port Adelaide,97.0,Brisbane Lions,92.0,0.0
2018R303,2018.0,R3,07-Apr-2018,M.C.G.,2:10 PM,35518.0,Melbourne,123.0,North Melbourne,86.0,0.0
2018R304,2018.0,R3,07-Apr-2018,Perth Stadium,2:35 PM,33388.0,Gold Coast,68.0,Fremantle,96.0,0.0
2018R305,2018.0,R3,07-Apr-2018,Docklands,7:25 PM,19324.0,St Kilda,55.0,Adelaide,104.0,0.0
2018R306,2018.0,R3,07-Apr-2018,S.C.G.,7:25 PM,34711.0,Sydney,103.0,Greater Western Sydney,87.0,0.0
2018R307,2018.0,R3,08-Apr-2018,M.C.G.,1:10 PM,70701.0,Richmond,102.0,Hawthorn,89.0,0.0
2018R308,2018.0,R3,08-Apr-2018,Docklands,3:20 PM,40499.0,Western Bulldogs,104.0,Essendon,83.0,0.0
2018R309,2018.0,R3,08-Apr-2018,Perth Stadium,2:40 PM,54535.0,West Coast,95.0,Geelong,80.0,0.0
2018R401,2018.0,R4,13-Apr-2018,Adelaide Oval,7:20 PM,45495.0,Adelaide,58.0,Collingwood,106.0,0.0
2018R402,2018.0,R4,14-Apr-2018,Manuka Oval,1:45 PM,11356.0,Greater Western Sydney,82.0,Fremantle,51.0,
2018R403,2018.0,R4,14-Apr-2018,M.C.G.,2:10 PM,32870.0,Richmond,110.0,Brisbane Lions,17.0,1.4
2018R404,2018.0,R4,14-Apr-2018,Docklands,4:35 PM,28058.0,Western Bulldogs,79.0,Sydney,86.0,1.4
2018R405,2018.0,R4,14-Apr-2018,Bellerive Oval,7:25 PM,14266.0,North Melbourne,116.0,Carlton,30.0,0.6
2018R406,2018.0,R4,14-Apr-2018,Perth Stadium,6:10 PM,51774.0,West Coast,139.0,Gold Coast,59.0,0.0
2018R407,2018.0,R4,15-Apr-2018,Docklands,1:10 PM,30900.0,Essendon,106.0,Port Adelaide,84.0,15.0
2018R408,2018.0,R4,15-Apr-2018,M.C.G.,3:20 PM,41973.0,Hawthorn,115.0,Melbourne,48.0,15.0
2018R409,2018.0,R4,15-Apr-2018,Kardinia Park,4:40 PM,27338.0,Geelong,103.0,St Kilda,56.0,7.2
2018R501,2018.0,R5,20-Apr-2018,S.C.G.,7:50 PM,38017.0,Sydney,75.0,Adelaide,85.0,0.0
2018R502,2018.0,R5,21-Apr-2018,Docklands,1:45 PM,14956.0,St Kilda,73.0,Greater Western Sydney,73.0,0.0
2018R503,2018.0,R5,21-Apr-2018,M.C.G.,4:35 PM,27900.0,Carlton,69.0,West Coast,79.0,0.0
2018R504,2018.0,R5,21-Apr-2018,Adelaide Oval,7:10 PM,45372.0,Port Adelaide,50.0,Geelong,84.0,1.4
2018R505,2018.0,R5,21-Apr-2018,Perth Stadium,6:15 PM,43056.0,Fremantle,108.0,Western Bulldogs,54.0,0.0
2018R506,2018.0,R5,22-Apr-2018,Docklands,3:20 PM,27981.0,North Melbourne,98.0,Hawthorn,70.0,0.0
2018R507,2018.0,R5,22-Apr-2018,Gabba,4:45 PM,16087.0,Brisbane Lions,71.0,Gold Coast,76.0,0.2
2018R508,2018.0,R5,24-Apr-2018,M.C.G.,7:25 PM,77071.0,Melbourne,56.0,Richmond,102.0,0.0
2018R509,2018.0,R5,25-Apr-2018,M.C.G.,3:20 PM,91440.0,Collingwood,101.0,Essendon,52.0,0.0
2018R601,2018.0,R6,27-Apr-2018,Docklands,7:50 PM,33915.0,Western Bulldogs,80.0,Carlton,59.0,0.0
2018R602,2018.0,R6,28-Apr-2018,Kardinia Park,1:45 PM,31036.0,Geelong,69.0,Sydney,86.0,0.0
2018R603,2018.0,R6,28-Apr-2018,Docklands,2:10 PM,17617.0,North Melbourne,69.0,Port Adelaide,102.0,0.0
2018R604,2018.0,R6,28-Apr-2018,Sydney Showground,4:35 PM,10046.0,Greater Western Sydney,77.0,Brisbane Lions,43.0,6.0
2018R605,2018.0,R6,28-Apr-2018,York Park,7:25 PM,15741.0,Hawthorn,89.0,St Kilda,54.0,0.0
2018R606,2018.0,R6,28-Apr-2018,Adelaide Oval,7:10 PM,44835.0,Adelaide,110.0,Gold Coast,62.0,0.0
2018R607,2018.0,R6,29-Apr-2018,Docklands,1:10 PM,35964.0,Essendon,72.0,Melbourne,108.0,0.0
2018R608,2018.0,R6,29-Apr-2018,M.C.G.,3:20 PM,72157.0,Collingwood,70.0,Richmond,113.0,0.0
2018R609,2018.0,R6,29-Apr-2018,Perth Stadium,2:40 PM,56521.0,Fremantle,81.0,West Coast,89.0,0.0
2018R701,2018.0,R7,04-May-2018,Kardinia Park,7:50 PM,25079.0,Geelong,93.0,Greater Western Sydney,32.0,0.4
2018R702,2018.0,R7,05-May-2018,Eureka Stadium,1:45 PM,6833.0,Western Bulldogs,81.0,Gold Coast,72.0,3.0
2018R703,2018.0,R7,05-May-2018,M.C.G.,2:10 PM,53018.0,Essendon,67.0,Hawthorn,90.0,2.2
2018R704,2018.0,R7,05-May-2018,Perth Stadium,2:35 PM,50516.0,West Coast,102.0,Port Adelaide,60.0,0.0
2018R705,2018.0,R7,05-May-2018,S.C.G.,7:25 PM,29124.0,Sydney,66.0,North Melbourne,68.0,0.0
2018R706,2018.0,R7,05-May-2018,Adelaide Oval,7:10 PM,47422.0,Adelaide,125.0,Carlton,70.0,0.2
2018R707,2018.0,R7,06-May-2018,M.C.G.,1:10 PM,43240.0,Richmond,110.0,Fremantle,33.0,0.0
2018R708,2018.0,R7,06-May-2018,Docklands,3:20 PM,25496.0,St Kilda,67.0,Melbourne,106.0,0.0
2018R709,2018.0,R7,06-May-2018,Gabba,4:40 PM,21850.0,Brisbane Lions,114.0,Collingwood,121.0,0.0
2018R801,2018.0,R8,11-May-2018,M.C.G.,7:50 PM,32784.0,Hawthorn,71.0,Sydney,79.0,19.6
2018R802,2018.0,R8,12-May-2018,Sydney Showground,1:45 PM,9253.0,Greater Western Sydney,61.0,West Coast,86.0,2.0
2018R803,2018.0,R8,12-May-2018,M.C.G.,2:10 PM,44669.0,Carlton,91.0,Essendon,78.0,8.4
2018R804,2018.0,R8,12-May-2018,Gabba,4:35 PM,6060.0,Gold Coast,77.0,Melbourne,146.0,0.0
2018R805,2018.0,R8,12-May-2018,Adelaide Oval,4:40 PM,50967.0,Port Adelaide,95.0,Adelaide,90.0,0.0
2018R806,2018.0,R8,12-May-2018,Docklands,7:25 PM,20865.0,Western Bulldogs,107.0,Brisbane Lions,93.0,8.4
2018R807,2018.0,R8,12-May-2018,Perth Stadium,6:10 PM,41752.0,Fremantle,89.0,St Kilda,59.0,0.0
2018R808,2018.0,R8,13-May-2018,Docklands,1:10 PM,29153.0,North Melbourne,72.0,Richmond,82.0,3.7
2018R809,2018.0,R8,13-May-2018,M.C.G.,3:20 PM,44602.0,Collingwood,45.0,Geelong,66.0,3.7
2018R901,2018.0,R9,18-May-2018,Adelaide Oval,7:20 PM,39407.0,Adelaide,63.0,Western Bulldogs,26.0,4.6
2018R902,2018.0,R9,19-May-2018,Bellerive Oval,1:45 PM,7194.0,North Melbourne,112.0,Greater Western Sydney,69.0,0.0
2018R903,2018.0,R9,19-May-2018,Jiangwan Stadium,1:15 PM,10689.0,Gold Coast,42.0,Port Adelaide,82.0,
2018R904,2018.0,R9,19-May-2018,M.C.G.,4:35 PM,50228.0,Essendon,84.0,Geelong,50.0,3.6
2018R905,2018.0,R9,19-May-2018,Docklands,7:25 PM,33994.0,St Kilda,72.0,Collingwood,100.0,3.6
2018R906,2018.0,R9,19-May-2018,S.C.G.,7:25 PM,27481.0,Sydney,111.0,Fremantle,52.0,0.0
2018R907,2018.0,R9,20-May-2018,M.C.G.,1:10 PM,44142.0,Carlton,50.0,Melbourne,159.0,0.2
2018R908,2018.0,R9,20-May-2018,Gabba,3:20 PM,20628.0,Brisbane Lions,129.0,Hawthorn,73.0,0.0
2018R909,2018.0,R9,20-May-2018,Perth Stadium,2:40 PM,57616.0,West Coast,130.0,Richmond,83.0,0.0
2018R1001,2018.0,R10,25-May-2018,Docklands,7:50 PM,37985.0,Collingwood,90.0,Western Bulldogs,55.0,0.0
2018R1002,2018.0,R10,26-May-2018,M.C.G.,1:45 PM,48850.0,Richmond,105.0,St Kilda,77.0,0.0
2018R1003,2018.0,R10,26-May-2018,Gabba,4:35 PM,18702.0,Brisbane Lions,49.0,Sydney,67.0,0.0
2018R1004,2018.0,R10,26-May-2018,Kardinia Park,7:25 PM,31090.0,Geelong,73.0,Carlton,45.0,0.0
2018R1005,2018.0,R10,26-May-2018,Sydney Showground,7:25 PM,10789.0,Greater Western Sydney,60.0,Essendon,95.0,0.0
2018R1006,2018.0,R10,27-May-2018,Docklands,1:10 PM,28077.0,Hawthorn,60.0,West Coast,75.0,0.0
2018R1007,2018.0,R10,27-May-2018,Traeger Park,2:50 PM,6989.0,Melbourne,146.0,Adelaide,55.0,0.0
2018R1008,2018.0,R10,27-May-2018,Perth Stadium,2:40 PM,37575.0,Fremantle,58.0,North Melbourne,86.0,4.2
2018R1101,2018.0,R11,01-Jun-2018,S.C.G.,7:50 PM,27351.0,Sydney,91.0,Carlton,61.0,0.8
2018R1102,2018.0,R11,02-Jun-2018,Docklands,1:45 PM,28485.0,Western Bulldogs,51.0,Melbourne,100.0,0.0
2018R1103,2018.0,R11,02-Jun-2018,York Park,2:10 PM,13007.0,Hawthorn,64.0,Port Adelaide,61.0,0.0
2018R1104,2018.0,R11,02-Jun-2018,Carrara,4:35 PM,17490.0,Gold Coast,36.0,Geelong,121.0,0.0
2018R1105,2018.0,R11,02-Jun-2018,M.C.G.,7:25 PM,81046.0,Essendon,43.0,Richmond,114.0,0.0
2018R1106,2018.0,R11,02-Jun-2018,Perth Stadium,6:10 PM,54188.0,West Coast,101.0,St Kilda,88.0,0.0
2018R1107,2018.0,R11,03-Jun-2018,Docklands,1:10 PM,22133.0,North Melbourne,141.0,Brisbane Lions,87.0,0.0
2018R1108,2018.0,R11,03-Jun-2018,M.C.G.,3:20 PM,34542.0,Collingwood,138.0,Fremantle,77.0,0.0
2018R1109,2018.0,R11,03-Jun-2018,Adelaide Oval,4:10 PM,44120.0,Adelaide,81.0,Greater Western Sydney,97.0,0.0
2018R1201,2018.0,R12,08-Jun-2018,Adelaide Oval,7:20 PM,39936.0,Port Adelaide,72.0,Richmond,58.0,3.0
2018R1202,2018.0,R12,09-Jun-2018,Kardinia Park,1:45 PM,31265.0,Geelong,96.0,North Melbourne,59.0,0.0
2018R1203,2018.0,R12,09-Jun-2018,Sydney Showground,4:35 PM,7131.0,Greater Western Sydney,134.0,Gold Coast,26.0,9.0
2018R1204,2018.0,R12,09-Jun-2018,Docklands,7:25 PM,27569.0,St Kilda,55.0,Sydney,126.0,4.0
2018R1205,2018.0,R12,10-Jun-2018,Gabba,1:10 PM,20476.0,Brisbane Lions,62.0,Essendon,84.0,0.8
2018R1206,2018.0,R12,10-Jun-2018,Perth Stadium,2:40 PM,33421.0,Fremantle,71.0,Adelaide,68.0,21.8
2018R1207,2018.0,R12,11-Jun-2018,M.C.G.,3:20 PM,83518.0,Melbourne,91.0,Collingwood,133.0,0.0
2018R1301,2018.0,R13,14-Jun-2018,Adelaide Oval,7:20 PM,26137.0,Port Adelaide,132.0,Western Bulldogs,75.0,2.4
2018R1302,2018.0,R13,15-Jun-2018,S.C.G.,7:50 PM,36402.0,Sydney,72.0,West Coast,57.0,0.0
2018R1303,2018.0,R13,16-Jun-2018,Docklands,1:45 PM,21430.0,Carlton,46.0,Fremantle,103.0,2.2
2018R1304,2018.0,R13,16-Jun-2018,Carrara,4:35 PM,10181.0,Gold Coast,78.0,St Kilda,80.0,0.0
2018R1305,2018.0,R13,16-Jun-2018,M.C.G.,7:25 PM,26693.0,Hawthorn,88.0,Adelaide,32.0,2.2
2018R1306,2018.0,R13,17-Jun-2018,M.C.G.,3:20 PM,46423.0,Geelong,65.0,Richmond,83.0,18.8
2018R1401,2018.0,R14,21-Jun-2018,Perth Stadium,6:10 PM,51409.0,West Coast,52.0,Essendon,80.0,0.0
2018R1402,2018.0,R14,22-Jun-2018,Adelaide Oval,7:20 PM,40751.0,Port Adelaide,75.0,Melbourne,65.0,0.0
2018R1403,2018.0,R14,23-Jun-2018,York Park,1:45 PM,9007.0,Hawthorn,96.0,Gold Coast,43.0,0.2
2018R1404,2018.0,R14,23-Jun-2018,Gabba,4:35 PM,11267.0,Brisbane Lions,82.0,Greater Western Sydney,109.0,0.0
2018R1405,2018.0,R14,23-Jun-2018,Docklands,7:25 PM,26301.0,Western Bulldogs,75.0,North Melbourne,77.0,0.0
2018R1406,2018.0,R14,24-Jun-2018,M.C.G.,3:20 PM,53706.0,Collingwood,79.0,Carlton,59.0,0.0
2018R1501,2018.0,R15,28-Jun-2018,Docklands,7:20 PM,43519.0,Richmond,93.0,Sydney,67.0,0.0
2018R1502,2018.0,R15,29-Jun-2018,Docklands,7:50 PM,29499.0,Western Bulldogs,103.0,Geelong,101.0,0.0
2018R1503,2018.0,R15,30-Jun-2018,M.C.G.,1:45 PM,26562.0,Carlton,69.0,Port Adelaide,90.0,1.2
